Dataset ID,Index,Area,Row Index,Beginning X,Ending X,FWHM,Center,Height
Spot 16_mz109_159_G,2,134521.2632,391,38.9,39.1,0.05,39,1271628.351
Spot 16_mz109_160_B,2,53339.02222,391,38.9,39.1,0.05,39,505173.3333
Spot 16_mz109_160_G,2,21860.93714,391,38.9,39.1,0.05,39,210651.4286
Spot 16_mz109_160_R,2,86751.89153,391,38.9,39.1,0.05,39,829752.4068
Spot 16_mz109_161_B,2,62981.20678,391,38.9,39.1,0.05,39,606485.6949
Spot 16_mz109_161_G,2,58748.34286,391,38.9,39.1,0.05,39,570163.2
Spot 16_mz109_161_R,2,37865.24445,391,38.9,39.1,0.05,39,363178.6667
Spot 16_mz109_162_B,2,5103.213115,391,38.9,39.1,0.05,39,49420.59016
Spot 16_mz109_162_G,2,23265.28,391,38.9,39.1,0.05,39,221184
Spot 16_mz109_162_R,2,26524.36757,391,38.9,39.1,0.05,39,258601.5135
Spot 16_mz109_163_G,2,199995.878,391,38.9,39.1,0.050119832,39,1858334.373
Spot 16_mz109_163_R,2,169067.2762,391,38.9,39.1,0.050096899,39,1613433.905
Spot 16_mz109_164_R,2,122177.8286,391,38.9,39.1,0.050181159,39,1196932.22
Spot 9_mz 55_14_G,3,174238.0346,560,55.8,56.2,0.114911204,55.9,1114628.032
Spot 9_mz 55_15_G,3,191429.2811,562,55.8,56.2,0.086495327,56.1,848301.6504
Spot 9_mz 55_56_G,3,29772.06857,560,55.8,56.2,0.124546448,55.9,173202.2857
Spot 9_mz 55_68_B,3,80159.33134,560,55.8,56.2,0.120685604,55.9,436254.5672
Spot 9_mz 55_68_G,3,89051.85882,560,55.8,56.2,0.135691355,55.9,463570.8235
Spot 9_mz 55_68_R,3,50453.08235,560,55.8,56.2,0.25,55.9,195644.2353
Spot 10_106_9_1_B,3,83530.63051,561,55.8,56.2,0.165231788,56,437647.1864
Spot 10_106_9_1_G,3,90856.72727,561,55.8,56.2,0.165836299,56,440878.5455
Spot 10_106_9_1_R,3,138509.8159,562,55.8,56.2,0.11572238,56.1,752623.746
Spot 15_23_12_B,3,60746.83077,562,55.8,56.2,0.074742268,56.1,365489.2308
Spot 15_23_15_R,3,54730.36191,562,55.8,56.2,0.22044335,56.1,252001.5238
Spot 15_23_17_G,3,55564.35862,562,55.8,56.2,0.075129534,56.1,327680
Spot 15_23_17_R,3,39321.6,562,55.8,56.2,0.072033898,56.1,265264.7619
Spot 15_23_23_R,3,85879.46667,560,55.8,56.2,0.25034965,55.9,393216
Spot 15_23_53_B,3,49762.92881,560,55.8,56.2,0.250847458,55.9,199940.339
Spot 15_23_54_B,3,21299.2,562,55.8,56.2,0.07,56.1,119674.4348
Spot 15_23_54_G,3,35151.12727,562,55.8,56.2,0.074418605,56.1,190650.1818
Spot 15_23_54_R,3,65945.6,562,55.8,56.2,0.085795455,56.1,353426.2857
Spot 15_23_69_B,3,62586.88,562,55.8,56.2,0.081818182,56.1,383385.6
Spot 15_23_108_B,3,110117.7263,562,55.8,56.2,0.072960152,56.1,663120.8421
Spot 15_23_108_G,3,26414.20488,562,55.8,56.2,0.068589744,56.1,171032.9756
Spot 15_23_109_B,3,40581.90769,560,55.8,56.2,0.121232877,55.9,262144
Spot 15_23_109_G,3,63112.06575,562,55.8,56.2,0.098203593,56.1,294463.1233
Spot 15_23_109_R,3,112994.9867,562,55.8,56.2,0.070975057,56.1,683758.9333
Spot 15_23_111_B,3,25320.72727,562,55.8,56.2,0.066304348,56.1,181713.4546
Spot 15_23_111_G,3,56333.07234,562,55.8,56.2,0.200537634,56.1,257960.8511
Spot 15_23_111_R,3,38559.55349,562,55.8,56.2,0.081481481,56.1,201180.2791
Spot 15_23_133_R,3,48584.86154,560,55.8,56.2,0.11754141,55.9,298692.9231
Spot 16_mz23_1_B,3,2450.939837,561,55.8,56.2,0.106944444,56,21845.33333
Spot 16_mz23_1_G,3,9244.025263,561,55.8,56.2,0.12027027,56,71744.67368
Spot 16_mz23_1_R,3,21001.30909,561,55.8,56.2,0.150290698,56,128837.8182
Spot 16_mz23_2_B,3,16188.37015,560,55.8,56.2,0.126086957,55.9,102705.6716
Spot 16_mz23_2_G,3,43369.41177,562,55.8,56.2,0.073655914,56.1,264071.5294
Spot 16_mz23_2_R,3,3902.143511,561,55.8,56.2,0.106451613,56,35019.23664
Spot 16_mz23_62_B,3,163095.2727,562,55.8,56.2,0.077699531,56.1,986018.9091
Spot 16_mz109_158_R,3,60761.23429,560,55.8,56.2,0.128882626,55.9,353894.4
Spot 16_mz109_159_B,3,3681.797752,561,55.8,56.2,0.11285822,56,30190.74157
Spot 16_mz109_159_G,3,6438.624561,561,55.8,56.2,0.125,56,48289.68421
Spot 16_mz109_160_B,3,4596.622222,561,55.8,56.2,0.107894737,56,40049.77778
Spot 16_mz109_160_G,3,2434.194286,561,55.8,56.2,0.102083333,56,23405.71429
Spot 16_mz109_160_R,3,4998.508475,561,55.8,56.2,0.135,56,33323.38983
Spot 16_mz109_161_B,3,6331.444068,561,55.8,56.2,0.113513514,56,52206.64407
Spot 16_mz109_161_G,3,5523.748572,561,55.8,56.2,0.116474359,56,43066.51429
Spot 16_mz109_161_R,3,5279.28889,561,55.8,56.2,0.111869919,56,43690.66667
Spot 16_mz109_162_B,3,429.744263,561,55.8,56.2,0.125,56,3223.08197
Spot 16_mz109_162_G,3,4096,561,55.8,56.2,0.104761905,56,37683.2
Spot 16_mz109_162_R,3,3276.8,561,55.8,56.2,0.103030303,56,30996.75676
Spot 16_mz109_163_G,3,21382.50848,560,55.8,56.2,0.114084978,55.9,137736.678
Spot 16_mz109_163_R,3,13419.27619,560,55.8,56.2,0.127941176,55.9,82700.19048
Spot 16_mz109_164_R,3,5545.353847,560,55.8,56.2,0.25,55.9,18724.57143
Spot 9_mz 55_14_G,3,474619.9685,411,40.8,41.2,0.104501111,41,4360466.142
Spot 9_mz 55_15_G,3,546904.7944,411,40.8,41.2,0.103302902,41,5131056.336
Spot 9_mz 55_56_G,3,128918.6743,411,40.8,41.2,0.10310595,41,1204926.171
Spot 9_mz 55_68_B,3,347096.2627,411,40.8,41.2,0.105965396,41,3116383.522
Spot 9_mz 55_68_G,3,313223.5294,411,40.8,41.2,0.133262734,41,2213767.529
Spot 9_mz 55_68_R,3,295538.4471,411,40.8,41.2,0.116257047,41,2357368.471
Spot 10_106_9_1_B,3,391383.2136,411,40.8,41.2,0.101103642,41,3822192.814
Spot 10_106_9_1_G,3,430154.4727,411,40.8,41.2,0.101021435,41,4203836.509
Spot 10_106_9_1_R,3,639522.1333,411,40.8,41.2,0.137939495,41,4443444.825
Spot 15_23_12_B,3,309531.5692,411,40.8,41.2,0.150193548,41,1961038.769
Spot 15_23_15_R,3,249387.8857,411,40.8,41.2,0.108101829,41,2179072
Spot 15_23_17_G,3,258076.2483,411,40.8,41.2,0.102573661,41,2449690.483
Spot 15_23_17_R,3,210963.5048,411,40.8,41.2,0.10452048,41,1934872.381
Spot 15_23_23_R,3,323584,411,40.8,41.2,0.102210896,41,3080192
Spot 15_23_53_B,3,199107.2542,411,40.8,41.2,0.110650056,41,1680609.627
Spot 15_23_54_B,3,97520.41739,411,40.8,41.2,0.108414873,41,850543.3044
Spot 15_23_54_G,3,139214.3515,411,40.8,41.2,0.106960547,41,1233268.364
Spot 15_23_54_R,3,260505.6,411,40.8,41.2,0.119153563,41,2032786.286
Spot 15_23_69_B,3,347750.4,411,40.8,41.2,0.11405366,41,2840985.6
Spot 15_23_108_B,3,396406.5684,411,40.8,41.2,0.150248262,41,2617990.737
Spot 15_23_108_G,3,133030.0878,411,40.8,41.2,0.150146771,41,819200
Spot 15_23_109_B,3,89565.86667,411,40.8,41.2,0.113130032,41,729298.0513
Spot 15_23_109_G,3,294597.7863,411,40.8,41.2,0.11425607,41,2394308.384
Spot 15_23_109_R,3,440456.5333,411,40.8,41.2,0.11701023,41,3490884.267
Spot 15_23_111_B,3,104336.2909,412,40.8,41.2,0.138511327,41.1,568971.6364
Spot 15_23_111_G,3,273996.2553,411,40.8,41.2,0.13884063,41,1892177.702
Spot 15_23_111_R,3,203695.0326,411,40.8,41.2,0.11734627,41,1604869.953
Spot 15_23_133_R,3,150480.7385,411,40.8,41.2,0.108139595,41,1311980.308
Spot 16_mz23_1_B,3,5727.739838,411,40.8,41.2,0.15,41,31435.96748
Spot 16_mz23_1_G,3,28732.36211,411,40.8,41.2,0.15021645,41,160045.8105
Spot 16_mz23_1_R,3,60658.03636,412,40.8,41.2,0.085311573,41.1,428218.1818
Spot 16_mz23_2_B,3,48076.03582,411,40.8,41.2,0.106445692,41,426473.0746
Spot 16_mz23_2_G,3,221955.0118,411,40.8,41.2,0.150215827,41,1345415.529
Spot 16_mz23_2_R,3,5202.858016,411,40.8,41.2,0.135149502,41,36019.78626
Spot 16_mz23_62_B,3,628996.6545,411,40.8,41.2,0.124191923,41,4721570.909
Spot 16_mz109_158_R,3,208170.4229,411,40.8,41.2,0.102807945,41,1963271.314
Spot 16_mz109_159_B,3,9867.217978,411,40.8,41.2,0.15,41,49336.08989
Spot 16_mz109_159_G,3,26559.32632,412,40.8,41.2,0.135643564,41.1,149468.0702
Spot 16_mz109_160_B,3,7918.933334,411,40.8,41.2,0.15,41,47331.55556
Spot 16_mz109_160_G,3,3838.537143,411,40.8,41.2,0.15,41,20597.02857
Spot 16_mz109_160_R,3,16217.38305,411,40.8,41.2,0.151298701,41,87751.59322
Spot 16_mz109_161_B,3,10108.09492,411,40.8,41.2,0.15,41,66646.77966
Spot 16_mz109_161_G,3,8566.491429,411,40.8,41.2,0.122348485,41,63663.54286
Spot 16_mz109_161_R,3,8647.111111,411,40.8,41.2,0.13375,41,60984.88889
Spot 16_mz109_162_B,3,1665.259017,411,40.8,41.2,0.15,41,10743.60656
Spot 16_mz109_162_G,3,2949.12,411,40.8,41.2,0.155,41,18022.4
Spot 16_mz109_162_R,3,3498.205406,411,40.8,41.2,0.126315789,41,25683.02703
Spot 16_mz109_163_G,3,78587.66102,411,40.8,41.2,0.108133843,41,678686.3729
Spot 16_mz109_163_R,3,51414.55238,411,40.8,41.2,0.102518193,41,485278.4762
Spot 16_mz109_164_R,3,32299.88571,411,40.8,41.2,0.102705542,41,306074.7253
Spot 9_mz 55_14_G,4,293415.5087,572,56.8,57.2,0.157470251,57.1,1372643.78
Spot 9_mz 55_15_G,4,295461.9524,572,56.8,57.2,0.139462548,57.1,1585237.93
Spot 9_mz 55_56_G,4,52475.61143,572,56.8,57.2,0.073134328,57.1,367001.6
Spot 9_mz 55_68_B,4,140022.0657,572,56.8,57.2,0.077897991,57.1,985974.4478
Spot 9_mz 55_68_G,4,152082.0706,572,56.8,57.2,0.080234261,57.1,1056286.118
